"Sheet Type","Opus ID","Client Name",Status,"Billing Modality KPI","Service Type Billing","License Billing","BTRC Letter","Security Coverage","Payment Plan","Other Upstream","S&M KAM","Team Name","Collection KAM","Collection Supervisor","NTTN Billing KAM","IIG/ITC Billing KAM","NTTN Billing Commencement Date","IIG/ITC Billing Commencement Date","Agreement Status","BTRC License Discontinuation Date",Legal,"Service Discontinuation Date"
Discontinued,DISC-012418253,Beetelenet,Discontinued,,"NTTN, IIG","Thana - ISP",,1,,No,"Md. Mominul Islam","Team Fahad",Anik,"CS Tarikul",Ejaz,Mahbub,,,,,No,
Discontinued,DISC-012204653,"Betaga Online",Discontinued,,"NTTN, IIG",District,,1,,Yes,"SK Sanaullah","Team Ryhan",Asif,"CS Shehave",Waly,Monira,,,,,No,
Discontinued,DISC-4749,"Binary Matrix BD",Discontinued,,IIG,"Category - A",,1,,No,"Mollick Tanzim Akhtar","Team Sujon",Anik,"CS Tarikul",,Tawhid,,,,,No,
Discontinued,DISC-N/A,"Broad Band Zone",Discontinued,,IIG,,,#DIV/0!,,No,"Moshiur Rahman","Team Rakib",Mithun,"CS Mithun",,,,,,,No,
Discontinued,DISC-3171,"BUCT Communications Limited",Barred,,"NTTN, IIG",,Both,0,,No,"Shihab Rahman","Team Rajib",Shareef,"CS Tarikul",,,,,,,No,2019-12-31
Discontinued,DISC-9549,"Cable One",Discontinued,,NTTN,"Cable TV",,#DIV/0!,,No,"Shahinur Islam Saju","Team Mosabbir",Mithun,"CS Mithun",Shanto,N/A,,,,,No,
Discontinued,DISC-6881,"Chittagong Communications Limited",Discontinued,,NTTN,,,#DIV/0!,,No,"Sakib Aziz","Team Rakib",Mehedi,"CS Azim",Tanim,N/A,,,,,No,
Discontinued,DISC-N/A,"Chowrongi Cyber Network.",Discontinued,,,,,#DIV/0!,,No,,,Shareef,"CS Tarikul",,,,,,,No,
Discontinued,DISC-3205,"City Net IT",Discontinued,,"NTTN, IIG",,1,#DIV/0!,,No,,,Tarikul,"CS Tarikul",,,,,,,No,
Discontinued,DISC-N/A,"Coloasia Limited",Discontinued,,,,,#DIV/0!,,No,,,Sarwar,"CS Azim",,,,,,,No,
Discontinued,DISC-4724,"Commander Net",Discontinued,,IIG,"Category - C",,#DIV/0!,,No,"Moshiur Rahman","Team Rakib",Mehedi,"CS Azim",,Mahbub,,,,,No,
Discontinued,DISC-3225,"Connect BD Ltd.",Barred,,NTTN,,,1,,No,"Mollick Tanzim Akhtar","Team Sujon",Ehsanul,"CS Mithun",Tanim,,,,,,No,2017-01-31
Discontinued,DISC-3074,"Coronet Corporation Ltd.",Discontinued,,"NTTN, IIG",IIG,,#DIV/0!,,No,"Md. Abu Sayeed","Team Mitul",Tarikul,"CS Tarikul",Tanim,,,,,,No,
Discontinued,DISC-042203241,"Cross World Telecom Limited",Discontinued,,NTTN,IGW,,#DIV/0!,,No,"Mollick Tanzim Akhtar","Team Sujon",Mithun,"CS Mithun",Shanto,N/A,,,,,No,
Discontinued,DISC-111903052,"Cybergate Ltd.",Discontinued,,"NTTN, ITC",IIG,,#DIV/0!,,Yes,"Md. Abu Sayeed","Team Mitul",Azim,"CS Azim",Palash,Jubayar,,,,,No,2025-03-01
Discontinued,DISC-012212737,"Dash Internet Provider",Discontinued,,"NTTN, IIG","Category - A",,1,,No,"S.M. Tanvir Rahman","Team Jahirul",Anik,"CS Tarikul",Waly,Mahbub,,,,,No,2026-03-01
Discontinued,DISC-12873,"Data Edge",Discontinued,,,,,#DIV/0!,,No,,,Sarwar,"CS Azim",,,,,,,No,
Discontinued,DISC-7045,"Data Link Systems",Discontinued,,IIG,"Category - A",,1,,No,"Abid Hasan","Team Abid",Hasan,"CS Shehave",Waly,Mahbub,,,,,No,
Discontinued,DISC-3206,"DBL Telecom Ltd",Discontinued,,NTTN,Divisional,,#DIV/0!,,No,"Nubuiya Mahfuz Naimee","Team Fahad",Ehsanul,"CS Mithun",Tanim,N/A,,,,,No,
Discontinued,DISC-3253,"Delta Software & Communication Ltd.",Discontinued,,NTTN,Nationwide,1,#DIV/0!,,No,"Abid Hasan","Team Abid",Ferdaus,#N/A,Shanto,,,,,,No,
Discontinued,DISC-012107016,"Dhakatech it Limited",Discontinued,,"NTTN, IIG",Divisional,,1,,Yes,"Md. Mostafizur Rahman","Team Fahad",Hasan,"CS Shehave",Waly,Aftab,,,,,No,
Discontinued,DISC-9343,"DIGI-21 SYSTEMS LIMITED",Discontinued,,NTTN,"Cable TV",,1,,No,"Shihab Rahman","Team Rajib",Sarwar,"CS Azim",Shanto,,,,,,No,
Discontinued,DISC-012004555,"Digital Communication Network",Discontinued,,NTTN,Divisional,,1,,No,"Md. Shamrat Shahriar","Team Ryhan",Anik,"CS Tarikul",Nayeemur,N/A,,,,,No,2026-05-31
Discontinued,DISC-4555,"Digital Communication Network",Discontinued,,IIG,Divisional,,#DIV/0!,,No,"Ryhanul Islam","Team Ryhan",Anik,"CS Tarikul",,Prince,,,,,No,
Discontinued,DISC-4535,"Entrain BD",Discontinued,,,,,#DIV/0!,,No,,,Naznin,"CS Shehave",,,,,,,No,
Discontinued,DISC-3305,"Equitel Communication Ltd",Discontinued,,,,,#DIV/0!,,No,,,Sarwar,"CS Azim",,,,,,,No,
Discontinued,DISC-9459,"Ether Technology Network",Discontinued,,IIG,"Thana - ISP",,#DIV/0!,,No,"Mollick Tanzim Akhtar","Team Sujon",Shohag,"CS Mithun",,Mahbub,,,,,No,
Discontinued,DISC-012314013,"Expert Online",Discontinued,,IIG,"Thana - ISP",,#DIV/0!,,Yes,"Fahad Khayer","Team Fahad",Anik,"CS Tarikul",N/A,Monira,,,,,No,
Discontinued,DISC-012317117,"Fast BD Online",Discontinued,,"NTTN, IIG","Thana - ISP",,#DIV/0!,,No,"Md. Mostafizur Rahman","Team Fahad",Mithun,"CS Mithun",Waly,Monira,,,,,No,
Discontinued,DISC-8259,"Fast Net BD",Discontinued,,IIG,"Thana - ISP",,#DIV/0!,,No,"Md. Mahin Alam","Team Abid",Shohag,"CS Mithun",N/A,Mahbub,,,,,No,
Discontinued,DISC-012210673,"FIC Technologies",Discontinued,,"NTTN, IIG","Thana - ISP",,1,,No,"Talha Shawon","Team Talha",Anik,"CS Tarikul",Waly,Tawhid,,,,,No,
Discontinued,DISC-3173,"First Communication Limited",Discontinued,,NTTN,Others,,1,,No,"Abid Hasan","Team Abid",Mehedi,"CS Azim",Shanto,N/A,,,,,No,
Discontinued,DISC-012418229,"Friends Cyber Network",Discontinued,,"NTTN, IIG","Thana - ISP",,1,,No,"Md. Mominul Islam","Team Fahad",Mehedi,"CS Azim",Nayeemur,Monira,,,,,No,
Discontinued,DISC-012204793,"Gardenia Cyber Communication",Discontinued,,IIG,"Category - A",,#DIV/0!,,No,"Toukir Azam Chowdhury","Team Sujon",Khairul,"CS Tarikul",N/A,Mahbub,,,,,No,
Discontinued,DISC-3288,"Gateway Online Access Limited",Discontinued,,NTTN,Divisional,,#DIV/0!,,No,"Mosabbir Hussain","Team Mosabbir",Ehsanul,"CS Mithun",Tanim,,,,,,No,
Discontinued,DISC-N/A,"Gazi Network",Discontinued,,,,,#DIV/0!,,No,,,Mithun,"CS Mithun",,,,,,,No,
Discontinued,DISC-042418182,"Gazi Networks Limited",Discontinued,,NTTN,ICX,,#DIV/0!,,Yes,"Sadia Nowshin Farin","Team Talha",Ehsanul,"CS Mithun",N/A,N/A,,,,,No,
Discontinued,DISC-012204816,"Global ICT Network",Discontinued,,"NTTN, IIG","Thana - ISP",,#DIV/0!,,No,"Md. Mahin Alam","Team Abid",Hasnat,"CS Azim",Waly,Monira,,,,,No,
Discontinued,DISC-12934,"Gr Storm Internet & Computers",Discontinued,,IIG,,,1,,No,"Arif Istiaque","Team Ridwan",Asif,"CS Shehave",N/A,Monira,,,,,No,
Discontinued,DISC-012312930,"Green Link Networks",Discontinued,,"NTTN, IIG","Thana - ISP",,#DIV/0!,,No,"Rubaiyat Rahman","Team Jahirul",Asif,"CS Shehave",Waly,Mahbub,,,,,No,
Discontinued,DISC-012209519,Hatirjheel.Net,Discontinued,,"NTTN, IIG","Thana - ISP",,#DIV/0!,,No,"Nuzhat Binte Rahman","Team Israfil",Hasnat,"CS Azim",Ejaz,Monira,,,,,No,
Discontinued,DISC-3447,"Hira Electronics & Networking",Barred,,"NTTN, IIG",,3,#DIV/0!,,No,,,Naznin,"CS Shehave",,,,,,,No,
Discontinued,DISC-012312959,"Home Net Solutions",Discontinued,,"NTTN, IIG","Thana - ISP",,#DIV/0!,,No,"Rubaiyat Rahman","Team Ridwan",Shareef,"CS Tarikul",Waly,Monira,,,,,No,
Discontinued,DISC-012207210,"Homenet Broadband Communication & Technologies",Discontinued,,NTTN,"Category - A",,#DIV/0!,,Yes,"Md. Mostafizur Rahman","Team Fahad",Khairul,"CS Tarikul",Tanim,Aftab,,,,,No,2026-03-01
Discontinued,DISC-012104829,"i Net",Discontinued,,"NTTN, IIG","Category - A",,#DIV/0!,,No,"Asif Ahamed Dipu","Team Ryhan",Khairul,"CS Tarikul",Waly,Mahbub,,,,,No,
Discontinued,DISC-012204661,"I Smart",Discontinued,,IIG,"Category - B",,1,,No,"SK Sanaullah","Team Ryhan",Ehsanul,"CS Mithun",,Mahbub,,,,,No,
Discontinued,DISC-7190,"Ibrahim IT Source",Discontinued,,IIG,"Thana - ISP",,1,,No,"Tanvir Rahman","Team Ridwan",Hasan,"CS Shehave",,Prince,,,,,No,
Discontinued,DISC-012206878,"Ideal Network",Discontinued,,"NTTN, IIG","Thana - ISP",,1,,No,"Shahinur Islam Saju","Team Mosabbir",Mehedi,"CS Azim",Waly,Monira,,,,,No,
Discontinued,DISC-061703251,"IGW Operator Forum",Discontinued,,NTTN,"IGWs Authority",,#DIV/0!,,No,"Md Mohsin Sujon","Team Sujon",Naznin,"CS Shehave",Tanim,N/A,,,,,No,
Discontinued,DISC-011904490,"Internet Factory",Discontinued,,"NTTN, IIG",Divisional,,1,,Yes,"Shahinur Islam Saju","Team Mosabbir",Sarwar,"CS Azim",Ejaz,Monira,,,,,No,
Discontinued,DISC-3415,"IT Next Technology",Barred,,"NTTN, IIG",Divisional,1st,1,,No,"Tanvir Rahman","Team Ridwan",Azim,"CS Azim",N/A,Prince,,,,,Yes,2021-08-30
Discontinued,DISC-112206869,"I-TEL LIMITED",Discontinued,,NTTN,IIG,,1,,No,"Talha Shawon","Team Talha",Mithun,"CS Mithun",Shanto,,,,,,No,
Discontinued,DISC-012104826,"J.K. Network",Discontinued,,"NTTN, IIG","Category - A",,,,Yes,"Md Mohsin Sujon","Team Sujon",Anik,"CS Tarikul",Waly,Mahbub,,,,,No,
Discontinued,DISC-012206969,"J.P. Network BD",Discontinued,,"NTTN, IIG","Thana - ISP",,#DIV/0!,,Yes,"Md. Mustafijur Rahman","Team Mitul",Shareef,"CS Tarikul",Waly,Monira,,,,,No,
Discontinued,DISC-012312979,"Jamuna Dot Net",Discontinued,,"NTTN, IIG","Thana - ISP",,,,No,"Asif Ahamed Dipu","Team Ryhan",Naznin,"CS Shehave",Waly,Mahbub,,,,,No,
Discontinued,DISC-3275,"Jibondhara Solutions Ltd.",Discontinued,,NTTN,Others,,1,,No,"Talha Shawon","Team Talha",Tarikul,"CS Tarikul",Tanim,N/A,,,,,No,
Discontinued,DISC-7201,"JRRM NET",Discontinued,,IIG,"Thana - ISP",,#DIV/0!,,No,"Partha Sarkar","Team Ridwan",Shohag,"CS Mithun",,Prince,,,,,No,
Discontinued,DISC-6880,"Jupiter Online Services",Discontinued,,IIG,"Category - A",,#DIV/0!,,No,"Moshiur Rahman","Team Rakib",Shohag,"CS Mithun",,Mahbub,,,,,No,
Discontinued,DISC-012315041,"K.N.S. Internet",Discontinued,,"NTTN, IIG","Thana - ISP",,#DIV/0!,,No,"Rubaiyat Rahman","Team Ridwan",Mithun,"CS Mithun",Waly,Monira,,,,,No,
Discontinued,DISC-012107034,"Kastech Computer Valley",Discontinued,,IIG,"Thana - ISP",,1,,Yes,"Nubuiya Mahfuz Naimee","Team Fahad",Sarwar,"CS Azim",N/A,Monira,,,,,No,
Discontinued,DISC-8237,"Kazipur Online",Discontinued,,IIG,"Thana - ISP",,1,,No,"Tanvir Rahman","Team Ridwan",Khairul,"CS Tarikul",,Prince,,,,,No,
Discontinued,DISC-7134,"KLIK X",Discontinued,,"NTTN, IIG","Category - C",,#DIV/0!,,No,"Md. Mominul Islam","Team Fahad",Khairul,"CS Tarikul",Waly,Mahbub,,,,,No,
Discontinued,DISC-6888,"Kotalipara Net",Discontinued,,IIG,"Category - C",,1,,No,Ashak-A-Mahbub,"Team Abid",Hasan,"CS Shehave",,Prince,,,,,No,
Discontinued,DISC-3188,"Lights Communication Limited",Discontinued,,,,,#DIV/0!,,No,,,Sarwar,"CS Azim",,,,,,,No,
Discontinued,DISC-012204700,"Little Boys. Net",Discontinued,,"NTTN, IIG",Upazila/Thana,,#DIV/0!,,Yes,"Md. Mahin Alam","Team Abid",Shohag,"CS Mithun",Waly,Monira,,,,,No,
Discontinued,DISC-7050,"M/s Alien Online",Discontinued,,IIG,"Category - A",,#DIV/0!,,No,"Arif Istiaque","Team Ridwan",Anik,"CS Tarikul",,Mahbub,,,,,No,
Discontinued,DISC-012104776,"M/s Asian Communication",Discontinued,,IIG,"Category - A",,#DIV/0!,,No,"Marufa Anayet","Team Sujon",Tarikul,"CS Tarikul",N/A,Mahbub,,,,,No,
Discontinued,DISC-N/A,"M/S D.S Enterprise",Discontinued,,,,,#DIV/0!,,No,,,Mithun,"CS Mithun",,,,,,,No,
Discontinued,DISC-4647,"M/S Digital Telecom",Discontinued,,"NTTN,IIG","Category - A",,1,,No,"Nubuiya Mahfuz Naimee","Team Fahad",Hasan,"CS Shehave",,Tawhid,,,,,No,
Discontinued,DISC-012312975,"M/s M Hoque Enterprise",Discontinued,,,,,#DIV/0!,,No,,,,#N/A,,,,,,,No,
Discontinued,DISC-14019,"M/s Moonlight Network",Discontinued,,"NTTN, IIG","Thana - ISP",,#DIV/0!,,No,"Kawsar Ahammed Siddiki","Team Rajib",Anik,"CS Tarikul",Waly,Monira,,,,,No,
Discontinued,DISC-3177,"M/S Net Park Communication",Discontinued,,NTTN,Divisional,,1,,No,"Nubuiya Mahfuz Naimee","Team Fahad",Anik,"CS Tarikul",Tanim,,,,,,No,
Discontinued,DISC-4498,"M/S Sajid Trading",Barred,,NTTN,Nationwide,,#DIV/0!,"Total settle of BDT 27.5 Lacs. Rest O/S will be waived after the settlement complete as per management approved instruction. Down payment of BDT 10 Lacs in Feb'24.
From Mar24 to Sep'24 BDT 2.5 Lacs per month.",Yes,"Talha Shawon","Team Talha",Tarikul,"CS Tarikul",Tanim,,,,,,Yes,2022-09-30
Discontinued,DISC-012208223,"M/s Star Internet Service",Discontinued,,"NTTN, IIG",District,,1,,Yes,"Toukir Azam Chowdhury","Team Sujon",Ehsanul,"CS Mithun",Ejaz,Mahbub,,,,,No,
Discontinued,DISC-7172,"M/s Tamim Cable Network",Discontinued,,IIG,"Thana - ISP",,1,,No,Ashak-A-Mahbub,"Team Abid",Mehedi,"CS Azim",,Prince,,,,,No,
Discontinued,DISC-4802,"M/s Ulipur Enterprise",Discontinued,,"NTTN,IIG","Category - C",,#DIV/0!,,No,"Shahinur Islam Saju","Team Mosabbir",Asif,"CS Shehave",Waly,Mahbub,,,,,No,
Discontinued,DISC-7153,"M/s. Athoy Cyber Net (ACN)",Discontinued,,IIG,"Category - A",,#DIV/0!,,No,"Jannatul Nayem","Team Israfil",Shohag,"CS Mithun",,Prince,,,,,No,
Discontinued,DISC-012318133,"M/s. Comilla Cable TV Online",Discontinued,,"NTTN, IIG",Divisional,,,,Yes,"Md. Noor Hossain","Team Israfil",Hasnat,"CS Azim",Tanim,Monira,,,,,No,
Discontinued,DISC-4607,"M/s. Connect",Discontinued,,IIG,Divisional,,1,,No,"Tanvir Rahman","Team Ridwan",Shareef,"CS Tarikul",,Tawhid,,,,,No,
Discontinued,DISC-4657,"M/s. Desh Online",Discontinued,,"NTTN, IIG","Category - A",,1,,No,"Kawsar Ahammed Siddiki","Team Rajib",Anik,"CS Tarikul",Waly,Mahbub,,,,,No,
Discontinued,DISC-012304590,"M/s. Maya Enterprise",Discontinued,,"NTTN, IIG",Divisional,,1,,No,"Md. Sohel Rana","Team Jahirul",Mehedi,"CS Azim",Ejaz,Mahbub,,,,,No,
Discontinued,DISC-012418215,"M/s. Moheshpur Telecom",Discontinued,,"NTTN, IIG","Category - C",,1,,No,"Md. Wahiduzzaman Shanto","Team Ryhan",Ehsanul,"CS Mithun",Ejaz,Monira,,,,,No,2026-05-31
Discontinued,DISC-N/A,"M/S. Mowna Optical Fiber Network (MOFNET)",Discontinued,,"NTTN, IIG",,,#DIV/0!,,No,"Md. Ridwan Abdullah","Team Ridwan",Tarikul,"CS Tarikul",,,,,,,No,
Discontinued,DISC-4765,"M/s. Nahar Electronics",Discontinued,,IIG,"Category - C",,1,,No,Ashak-A-Mahbub,"Team Abid",Anik,"CS Tarikul",,Tawhid,,,,,No,
Discontinued,DISC-4774,"M/s. Net One Communication",Discontinued,,IIG,"Thana - ISP",,1,,No,"Md. Mominul Islam","Team Fahad",Asif,"CS Shehave",Waly,Mahbub,,,,,No,
Discontinued,DISC-3370,"M/s. Puspita Telecom",Discontinued,,"NTTN, IIG",Divisional,,#DIV/0!,,No,"Jibeshwar Purakayastha","Team Talha",Ehsanul,"CS Mithun",Tanim,Aftab,,,,,No,
Discontinued,DISC-3421,"M/s. Radisson Technologies",Discontinued,,IIG,,,#DIV/0!,,No,"Talha Shawon","Team Talha",Tarikul,"CS Tarikul",,Tawhid,,,,,No,2023-10-31
Discontinued,DISC-7041,"M/S. RAMS BD Net",Discontinued,,IIG,"Thana - ISP",,#DIV/0!,,No,"Abid Hasan","Team Abid",Shohag,"CS Mithun",,Prince,,,,,No,
Discontinued,DISC-012209455,"M/s. RL Cafe Net",Discontinued,,IIG,"Category - A",,#DIV/0!,,Yes,"Rubaet Bin Hasan","Team Jahirul",Naznin,"CS Shehave",N/A,Monira,,,,,No,
Discontinued,DISC-012104848,"M/s. S.N.B Net",Discontinued,,"NTTN, IIG","Thana - ISP",,#DIV/0!,,No,"Mosabbir Hussain","Team Mosabbir",Khairul,"CS Tarikul",Waly,Mahbub,,,,,No,
Discontinued,DISC-4748,"M/s. Skynet Online BD",Discontinued,,IIG,"Category - A",,#DIV/0!,,No,Partha,"Team Ridwan",Mehedi,"CS Azim",,Tawhid,,,,,No,
Discontinued,DISC-4696,"M/s. Speed Link",Discontinued,,IIG,"Category - A",,1,,No,"Moshiur Rahman","Team Rakib",Anik,"CS Tarikul",,Mahbub,,,,,No,
Discontinued,DISC-4825,"M/s. Zan Network",Discontinued,,IIG,"Category - A",,#DIV/0!,,No,"Moshiur Rahman","Team Rakib",Shohag,"CS Mithun",,Prince,,,,,No,
Discontinued,DISC-3283,"Managewell Communication Ltd.",Discontinued,,,,,#DIV/0!,,No,,,Shareef,"CS Tarikul",,,,,,,No,
Discontinued,DISC-012204734,"Marium Network",Discontinued,,"NTTN, IIG",Upazila/Thana,,#DIV/0!,,No,"Syed Shihab Rahman","Team Abid",Anik,"CS Tarikul",,Monira,,,,,No,2026-05-31
Discontinued,DISC-012317094,"Max Speed",Discontinued,,"NTTN, IIG","Thana - ISP",,#DIV/0!,,Yes,"Shahinur Islam Saju","Team Mosabbir",Tarikul,"CS Tarikul",Waly,Monira,,,,,No,
Discontinued,DISC-4856,"Media Online",Discontinued,,IIG,"Thana - ISP",,1,,No,"Nuzhat Binte Rahman","Team Israfil",Anik,"CS Tarikul",,Mahbub,,,,,No,
Discontinued,DISC-3422,"Meghna Online",Discontinued,,,,,#DIV/0!,,No,,,Shareef,"CS Tarikul",,,,,,,No,
Discontinued,DISC-012106892,"Micro Network",Discontinued,,"NTTN, IIG","Category - A",,1,,No,"Jannatul Nayem","Team Mitul",Sarwar,"CS Azim",Waly,Mahbub,,,,,No,
Discontinued,DISC-4531,"MIM IT System",Discontinued,,,,,#DIV/0!,,No,,,Shareef,"CS Tarikul",,,,,,,No,
Discontinued,DISC-N/A,"MIRAE Company Ltd.",Discontinued,,NTTN,,,1,,No,,,Naznin,"CS Shehave",,,,,,,No,
Discontinued,DISC-012107119,"Mirpur Tech",Discontinued,,IIG,"Category - A",,1,,No,"Tabassom Tamanna Haque","Team Abid",Hasnat,"CS Azim",N/A,Monira,,,,,No,2026-03-01
Discontinued,DISC-012209430,"Modern Communication",Discontinued,,"NTTN, IIG","Thana - ISP",,#DIV/0!,,No,"SK Sanaullah","Team Ryhan",Anik,"CS Tarikul",Waly,Mahbub,,,,,No,
Discontinued,DISC-3247,"Mohanagar Cable Network",Discontinued,,NTTN,Others,,1,,No,"Shihab Rahman","Team Rajib",Sarwar,"CS Azim",Shanto,,,,,,No,
Discontinued,DISC-012518346,"Momota Technologies",Discontinued,,"NTTN, IIG",Upazila/Thana,,1,,Yes,"Tasnim Rahman Nafis","Team Sakib",Hasan,"CS Shehave",Ejaz,Mahbub,,,,,No,
Discontinued,DISC-9426,"Monseferchar Cable Network",Discontinued,,"NTTN, IIG","Category - C",,1,,No,"Mollick Tanzim Akhtar","Team Sujon",Mehedi,"CS Azim",Waly,Mahbub,,,,,No,
Discontinued,DISC-3153,"Mother Telecommunication",Discontinued,,,,,#DIV/0!,,No,,,Mithun,"CS Mithun",,,,,,,No,
Discontinued,DISC-4603,"Naogaon Online",Discontinued,,,,,#DIV/0!,,No,"Tanvir Rahman","Team Ridwan",Azim,"CS Azim",,,,,,,No,
Discontinued,DISC-12981,"National Cable TV Network",Discontinued,,NTTN,Others,,#DIV/0!,,No,"Umaya Afrin","Team Mitul",Sarwar,"CS Azim",Shanto,N/A,,,,,No,
Discontinued,DISC-7193,"Nayan Niloy Internet",Discontinued,,IIG,"Thana - ISP",,1,,No,"Md. Mahin Alam","Team Abid",Mehedi,"CS Azim",,Prince,,,,,No,
Discontinued,DISC-012418242,"Net Bios",Discontinued,,"NTTN, IIG","Thana - ISP",,#DIV/0!,,No,"Mollick Tanzim Akhtar","Team Sujon",Shareef,"CS Tarikul",Waly,Monira,,,,,No,
Discontinued,DISC-012518304,"Net Express Tongi",Discontinued,,NTTN,"Category - A",,1,,Yes,"Md. Mahin Alam","Team Abid",Asif,"CS Shehave",Nayeemur,N/A,,,,,No,2026-03-01
Discontinued,DISC-4801,"Net World",Discontinued,,"NTTN, IIG","Category - C",,1,,No,"SK Sanaullah","Team Ryhan",Khairul,"CS Tarikul",Waly,Mahbub,,,,,No,
Discontinued,DISC-4472,Net@Home,Discontinued,,NTTN,,1st,1,0,Yes,"Fahad Khayer","Team Fahad",Ehsanul,"CS Mithun",,Tawhid,,,,,No,2023-04-30
Discontinued,DISC-4550,"Netpoint Moulvibazar",Discontinued,,IIG,Divisional,,1,,No,"Jibeshwar Purakayastha","Team Talha",Sarwar,"CS Azim",,Prince,,,,,No,
Discontinued,DISC-3437,"N-Three Communication",Discontinued,,"NTTN, IIG",,Both,0,,No,"Tanvir Rahman","Team Ridwan",Mithun,"CS Mithun",,,,,,,No,2020-03-29
Discontinued,DISC-012204644,"OK Network & Communications",Discontinued,,NTTN,"Category - A",,1,,Yes,"Toukir Azam Chowdhury","Team Sujon",Hasan,"CS Shehave",Nayeemur,N/A,,,,,No,
Discontinued,DISC-4509,"On Air Limited",Discontinued,,"NTTN, IIG",Divisional,1,#DIV/0!,,No,"Fahad Khayer","Team Fahad",Mithun,"CS Mithun",N/A,Tawhid,,,,,No,
Discontinued,DISC-12967,"Orbital Net",Discontinued,,"NTTN, IIG","Thana - ISP",,1,,No,"Md. Mominul Islam","Team Fahad",Asif,"CS Shehave",Waly,Mahbub,,,,,No,
Discontinued,DISC-012209351,"OS Network",Discontinued,,"NTTN, IIG","Thana - ISP",,#DIV/0!,,No,"Md. Fazle Rabbi","Team Sujon",Anik,"CS Tarikul",Nayeemur,Tawhid,,,,,No,2026-05-31
Discontinued,DISC-3317,"Pabna Cable Vision Dot Net",Discontinued,,"NTTN, IIG",,,#DIV/0!,,No,,,Shareef,"CS Tarikul",,,,,,,No,
Discontinued,DISC-3280,"PC ANODYNE ONLINE",Barred,,NTTN,"Thana - ISP",,#DIV/0!,"Total OS BDT 24K will adjust from client's security deposit amount BDT 1.75 lacs.",No,"Abid Hasan","Team Abid",Ehsanul,"CS Mithun",Waly,,,,,,No,2022-10-31
Discontinued,DISC-012203376,"Pioneer Services Limited",Discontinued,,NTTN,Divisional,,1,,No,"Tabassom Tamanna Haque","Team Abid",Anik,"CS Tarikul",Waly,N/A,,,,,No,
Discontinued,DISC-062203210,"Platinum Communications Limited",Discontinued,,NTTN,IGW,,#DIV/0!,,No,"Marufa Anayet","Team Sujon",Shohag,"CS Mithun",Tanim,N/A,,,,,No,
Discontinued,DISC-9301,"Prince Communication Service",Discontinued,,IIG,"Thana - ISP",,#DIV/0!,,No,"Md. Mahin Alam","Team Abid",Anik,"CS Tarikul",,Mahbub,,,,,No,
Discontinued,DISC-012204643,"Promee International",Discontinued,,"NTTN, IIG","Thana - ISP",,,,Yes,"Mollick Tanzim Akhtar","Team Mosabbir",Sarwar,"CS Azim",Ejaz,Mahbub,,,,,No,
Discontinued,DISC-7040,"R.V.H.P.C.N Internet Service",Discontinued,,IIG,"Thana - ISP",,#DIV/0!,,No,"Moshiur Rahman","Team Rakib",Khairul,"CS Tarikul",,Prince,,,,,No,
Discontinued,DISC-012309452,"R-1 Dot Net",Discontinued,,"NTTN, IIG","Thana - ISP",,1,,No,"Nubuiya Mahfuz Naimee","Team Fahad",Asif,"CS Shehave",Waly,Mahbub,,,,,No,
Discontinued,DISC-4568,"Rapid Technology",Barred,,"NTTN, IIG",Divisional,,1,,No,"Mushfek Arefin","Team Rajib",Ehsanul,"CS Mithun",Shanto,Tawhid,,,,,No,
Discontinued,DISC-6875,"Rasel Raju Broadband Internet Service",Discontinued,,IIG,"Category - C",,1,,No,"K.M. Mazharul Islam","Team Mosabbir",Mehedi,"CS Azim",,Mahbub,,,,,No,
Discontinued,DISC-012208273,"Rayhan E Network",Discontinued,,"NTTN, IIG","Thana - ISP",,#DIV/0!,,No,"Md. Sohel Rana","Team Jahirul",Naznin,"CS Shehave",Waly,Monira,,,,,No,
Discontinued,DISC-3391,"Royal Infotech",Discontinued,,"NTTN, IIG",Divisional,,#DIV/0!,,No,"Abid Hasan","Team Abid",Sarwar,"CS Azim",Shanto,Mahbub,,,,,No,
Discontinued,DISC-012208242,"Roza Network BD",Discontinued,,IIG,"Thana - ISP",,1,,Yes,"Toukir Azam Chowdhury","Team Sujon",Asif,"CS Shehave",Waly,Mahbub,,,,,No,
Discontinued,DISC-012107163,"RT Traders",Discontinued,,IIG,"Category - C",,1,,No,"SK Sanaullah","Team Ryhan",Hasan,"CS Shehave",N/A,Monira,,,,,No,
Discontinued,DISC-4757,"Runway Broadband",Discontinued,,IIG,"Category - A",,1,,No,"Abid Hasan","Team Abid",Khairul,"CS Tarikul",,Mahbub,,,,,No,
Discontinued,DISC-6874,"S R Fiber Net",Discontinued,,"NTTN, IIG","Category - C",,#DIV/0!,,No,"K.M. Mazharul Islam","Team Mosabbir",Anik,"CS Tarikul",Waly,Mahbub,,,,,No,
Discontinued,DISC-4525,"Set View Internet",Discontinued,,IIG,Divisional,,#DIV/0!,,No,"Talha Shawon","Team Talha",Shareef,"CS Tarikul",,,,,,,No,
Discontinued,DISC-4521,"Sheba Technologies Limited",Discontinued,,NTTN,Nationwide,,#DIV/0!,,Yes,"Abid Hasan","Team Abid",Khairul,"CS Tarikul",Shanto,N/A,,,,,No,
